date,open,high,low,close,dkx,madkx,ma_short,ma_long
2026-02-03 11:25:00,9.94,9.95,9.93,9.94,9.952849206349207,9.969742857142858,9.936,9.944999999999999
2026-02-03 11:30:00,9.93,9.96,9.93,9.95,9.951,9.965934920634922,9.937999999999999,9.943999999999999
2026-02-03 13:05:00,9.96,9.98,9.95,9.96,9.950928571428571,9.962594444444445,9.941999999999998,9.943999999999999
2026-02-03 13:10:00,9.96,9.98,9.95,9.97,9.95152380952381,9.959746031746032,9.952,9.945
2026-02-03 13:15:00,9.97,9.99,9.96,9.98,9.953246031746033,9.957555555555555,9.959999999999999,9.949000000000002
2026-02-03 13:20:00,9.97,9.98,9.96,9.98,9.954873015873018,9.955934126984127,9.968,9.952
2026-02-03 13:25:00,9.98,10.0,9.97,10.0,9.958126984126986,9.955036507936509,9.978,9.958
2026-02-03 13:30:00,9.99,10.0,9.98,9.99,9.961166666666665,9.954813492063494,9.984,9.963000000000001
2026-02-03 13:35:00,10.0,10.0,9.98,9.99,9.964301587301588,9.955343650793651,9.988,9.97
2026-02-03 13:40:00,9.99,10.0,9.98,10.0,9.967642857142856,9.956565873015872,9.992,9.976
2026-02-03 13:45:00,10.0,10.0,9.98,9.99,9.97052380952381,9.958333333333334,9.994,9.981
2026-02-03 13:50:00,9.99,10.01,9.98,10.0,9.973809523809523,9.960614285714287,9.994,9.986
2026-02-03 13:55:00,10.01,10.01,9.99,10.0,9.977412698412698,9.963262698412699,9.996,9.99
2026-02-03 14:00:00,10.0,10.01,9.99,10.0,9.980658730158732,9.966176190476192,9.998000000000001,9.993
2026-02-03 14:05:00,10.0,10.01,9.98,9.99,9.98307142857143,9.96915873015873,9.996,9.994
2026-02-03 14:10:00,9.99,10.01,9.99,9.99,9.985261904761906,9.97219761904762,9.996,9.995000000000001
2026-02-03 14:15:00,10.0,10.01,9.99,10.0,9.987873015873015,9.975172222222222,9.996,9.995000000000001
2026-02-03 14:20:00,10.0,10.01,9.99,9.99,9.989738095238096,9.978029365079365,9.994,9.995000000000001
2026-02-03 14:25:00,10.0,10.01,9.99,10.0,9.99181746031746,9.980780952380952,9.994,9.996
2026-02-03 14:30:00,10.0,10.01,9.99,10.0,9.99354761904762,9.983371428571427,9.995999999999999,9.996
2026-02-03 14:35:00,10.0,10.02,9.99,10.01,9.995587301587301,9.985877777777777,10.0,9.998
2026-02-03 14:40:00,10.02,10.02,10.0,10.02,9.998261904761906,9.988323015873016,10.004,10.0
2026-02-03 14:45:00,10.01,10.03,10.01,10.03,10.001230158730158,9.990704761904762,10.012,10.002999999999998
2026-02-03 14:50:00,10.02,10.03,10.02,10.03,10.00422222222222,9.99306111111111,10.018,10.006
2026-02-03 14:55:00,10.03,10.04,10.02,10.04,10.00772222222222,9.995526190476191,10.026,10.011
2026-02-03 15:00:00,10.04,10.05,10.02,10.02,10.010309523809523,9.998030952380953,10.027999999999999,10.014
2026-02-04 09:35:00,10.0,10.07,9.98,10.04,10.012642857142858,10.000507936507935,10.032,10.018
2026-02-04 09:40:00,10.04,10.09,10.04,10.07,10.018134920634921,10.003347619047618,10.04,10.026
2026-02-04 09:45:00,10.07,10.1,10.05,10.08,10.02454761904762,10.006620634920635,10.05,10.033999999999999
2026-02-04 09:50:00,10.08,10.11,10.08,10.09,10.031825396825397,10.010448412698413,10.059999999999999,10.043
2026-02-04 09:55:00,10.09,10.1,10.07,10.09,10.038492063492065,10.014738888888889,10.074,10.051
2026-02-04 10:00:00,10.09,10.11,10.08,10.09,10.045015873015874,10.019414285714285,10.084,10.058
2026-02-04 10:05:00,10.08,10.09,10.06,10.06,10.048865079365079,10.024177777777778,10.081999999999999,10.061
2026-02-04 10:10:00,10.07,10.08,10.06,10.06,10.052079365079367,10.028963492063493,10.078,10.064
2026-02-04 10:15:00,10.06,10.08,10.06,10.06,10.054825396825397,10.033673809523808,10.072,10.065999999999999
2026-02-04 10:20:00,10.06,10.08,10.06,10.07,10.057714285714285,10.038414285714287,10.068000000000001,10.071000000000002
2026-02-04 10:25:00,10.07,10.09,10.07,10.07,10.060722222222221,10.043222222222223,10.064,10.074000000000002
2026-02-04 10:30:00,10.08,10.1,10.07,10.1,10.065126984126984,10.04792142857143,10.072000000000001,10.077
2026-02-04 10:35:00,10.09,10.1,10.08,10.1,10.06938888888889,10.052405555555556,10.080000000000002,10.079
2026-02-04 10:40:00,10.09,10.1,10.09,10.1,10.073357142857144,10.05655873015873,10.088,10.08
2026-02-04 10:45:00,10.09,10.1,10.08,10.09,10.07623015873016,10.06033253968254,10.092,10.08
2026-02-04 10:50:00,10.09,10.1,10.09,10.09,10.07886507936508,10.063717460317461,10.096,10.080000000000002
2026-02-04 10:55:00,10.09,10.1,10.09,10.09,10.08114285714286,10.06694523809524,10.094,10.083
2026-02-04 11:00:00,10.09,10.12,10.09,10.11,10.08436507936508,10.07017380952381,10.096,10.088
2026-02-04 11:05:00,10.11,10.11,10.1,10.1,10.087055555555557,10.073396825396827,10.096,10.092
2026-02-04 11:10:00,10.1,10.11,10.1,10.1,10.089261904761907,10.076551587301587,10.097999999999999,10.094999999999999
2026-02-04 11:15:00,10.11,10.11,10.09,10.1,10.091119047619049,10.07959126984127,10.1,10.097999999999999
2026-02-04 11:20:00,10.1,10.11,10.08,10.08,10.091357142857143,10.082214285714286,10.097999999999999,10.096
2026-02-04 11:25:00,10.08,10.1,10.08,10.1,10.09195238095238,10.084470634920637,10.096,10.096
2026-02-04 11:30:00,10.1,10.11,10.08,10.08,10.091992063492063,10.086334126984129,10.091999999999999,10.094
2026-02-04 13:05:00,10.08,10.11,10.08,10.11,10.093150793650793,10.088026190476192,10.094,10.096
2026-02-04 13:10:00,10.1,10.11,10.09,10.1,10.094253968253968,10.08956507936508,10.094,10.097
2026-02-04 13:15:00,10.11,10.11,10.08,10.09,10.09484126984127,10.09093492063492,10.096,10.097
2026-02-04 13:20:00,10.09,10.09,10.08,10.08,10.094190476190477,10.091917460317461,10.092,10.094
2026-02-04 13:25:00,10.09,10.1,10.08,10.09,10.094087301587303,10.092620634920635,10.094,10.093
2026-02-04 13:30:00,10.08,10.09,10.08,10.09,10.093539682539681,10.093048412698412,10.09,10.092
2026-02-04 13:35:00,10.08,10.09,10.08,10.08,10.09242857142857,10.093179365079365,10.086,10.09
2026-02-04 13:40:00,10.09,10.09,10.07,10.07,10.09080158730159,10.09312380952381,10.082,10.088999999999999
2026-02-04 13:45:00,10.08,10.09,10.07,10.08,10.089563492063492,10.092884920634921,10.081999999999999,10.087
2026-02-04 13:50:00,10.08,10.12,10.08,10.11,10.090460317460318,10.092731746031745,10.086,10.09
2026-02-04 13:55:00,10.1,10.11,10.1,10.11,10.091809523809523,10.09259761904762,10.09,10.09
2026-02-04 14:00:00,10.1,10.11,10.1,10.1,10.092603174603175,10.09243253968254,10.094,10.09
2026-02-04 14:05:00,10.11,10.14,10.1,10.14,10.095888888888886,10.092537301587303,10.108,10.095
2026-02-04 14:10:00,10.14,10.14,10.12,10.13,10.099317460317458,10.09305,10.118,10.1
2026-02-04 14:15:00,10.13,10.14,10.12,10.13,10.102460317460316,10.0938873015873,10.122,10.104000000000001
2026-02-04 14:20:00,10.14,10.15,10.13,10.14,10.106428571428571,10.095176190476192,10.128,10.109
2026-02-04 14:25:00,10.13,10.14,10.13,10.13,10.109420634920633,10.096875396825396,10.134,10.114
2026-02-04 14:30:00,10.13,10.14,10.12,10.12,10.111634920634922,10.09895873015873,10.13,10.119
2026-02-04 14:35:00,10.13,10.13,10.12,10.13,10.113992063492063,10.101401587301586,10.129999999999999,10.123999999999999
2026-02-04 14:40:00,10.13,10.13,10.12,10.13,10.11618253968254,10.10397380952381,10.129999999999999,10.126
2026-02-04 14:45:00,10.13,10.13,10.11,10.12,10.117547619047619,10.106547619047618,10.126000000000001,10.126999999999999
2026-02-04 14:50:00,10.11,10.14,10.11,10.13,10.119126984126982,10.109199999999998,10.126000000000001,10.13
2026-02-04 14:55:00,10.13,10.14,10.12,10.13,10.121063492063493,10.111717460317461,10.128000000000002,10.129000000000001
2026-02-04 15:00:00,10.13,10.14,10.12,10.13,10.122833333333334,10.114069047619047,10.128,10.129000000000001
