date,open,high,low,close,dkx,madkx,ma_short,ma_long
2026-02-04 13:19:00,10.08,10.09,10.08,10.08,10.08913492063492,10.092685714285714,10.084,10.086
2026-02-04 13:20:00,10.09,10.09,10.08,10.08,10.088420634920634,10.09199126984127,10.082,10.084
2026-02-04 13:21:00,10.09,10.09,10.08,10.08,10.08770634920635,10.091190476190476,10.08,10.083
2026-02-04 13:22:00,10.08,10.09,10.08,10.09,10.087333333333332,10.090451587301587,10.081999999999999,10.084
2026-02-04 13:23:00,10.09,10.1,10.08,10.08,10.086809523809524,10.089728571428571,10.082,10.083
2026-02-04 13:24:00,10.09,10.1,10.08,10.09,10.086785714285714,10.089118253968255,10.084,10.084
2026-02-04 13:25:00,10.09,10.1,10.08,10.09,10.086801587301588,10.088572222222222,10.086,10.084
2026-02-04 13:26:00,10.08,10.09,10.08,10.08,10.086095238095238,10.087997619047618,10.086,10.083000000000002
2026-02-04 13:27:00,10.09,10.09,10.08,10.08,10.08561111111111,10.087474603174602,10.084,10.083
2026-02-04 13:28:00,10.08,10.09,10.08,10.09,10.085515873015872,10.087021428571429,10.086,10.084
2026-02-04 13:29:00,10.09,10.09,10.08,10.08,10.08515873015873,10.08662380952381,10.084,10.084
2026-02-04 13:30:00,10.08,10.09,10.08,10.09,10.08519841269841,10.086301587301588,10.084,10.084999999999999
2026-02-04 13:31:00,10.08,10.09,10.08,10.08,10.084833333333332,10.086014285714285,10.084,10.084999999999999
2026-02-04 13:32:00,10.09,10.09,10.08,10.09,10.085174603174604,10.085798412698413,10.086,10.084999999999999
2026-02-04 13:33:00,10.08,10.09,10.08,10.09,10.085333333333333,10.085650793650794,10.086,10.086
2026-02-04 13:34:00,10.09,10.09,10.08,10.08,10.085174603174602,10.08548968253968,10.086,10.084999999999999
2026-02-04 13:35:00,10.09,10.09,10.08,10.08,10.085007936507935,10.085310317460316,10.084,10.084
2026-02-04 13:36:00,10.09,10.09,10.08,10.08,10.084857142857144,10.085186507936507,10.084,10.084
2026-02-04 13:37:00,10.09,10.09,10.08,10.08,10.084730158730158,10.085098412698413,10.082,10.084
2026-02-04 13:38:00,10.08,10.09,10.08,10.09,10.084912698412698,10.085038095238094,10.081999999999999,10.084
2026-02-04 13:39:00,10.08,10.09,10.07,10.08,10.084444444444443,10.084966666666666,10.081999999999999,10.084
2026-02-04 13:40:00,10.08,10.08,10.07,10.07,10.083349206349205,10.084781746031744,10.080000000000002,10.082
2026-02-04 13:41:00,10.08,10.08,10.07,10.07,10.082301587301588,10.084528571428573,10.078,10.081
2026-02-04 13:42:00,10.07,10.08,10.07,10.07,10.081142857142858,10.084125396825396,10.075999999999999,10.079
2026-02-04 13:43:00,10.08,10.09,10.07,10.08,10.080849206349207,10.083676984126985,10.074000000000002,10.078
2026-02-04 13:44:00,10.08,10.09,10.07,10.08,10.080579365079364,10.08321746031746,10.074000000000002,10.078
2026-02-04 13:45:00,10.08,10.09,10.08,10.08,10.080515873015873,10.082768253968254,10.075999999999999,10.078
2026-02-04 13:46:00,10.08,10.09,10.08,10.08,10.080492063492063,10.082331746031745,10.078,10.078
2026-02-04 13:47:00,10.09,10.1,10.08,10.1,10.081738095238094,10.082032539682539,10.084,10.080000000000002
2026-02-04 13:48:00,10.09,10.11,10.09,10.11,10.083722222222223,10.081913492063492,10.09,10.082
2026-02-04 13:49:00,10.11,10.12,10.1,10.11,10.086261904761903,10.082095238095238,10.096,10.085
2026-02-04 13:50:00,10.1,10.11,10.1,10.11,10.088357142857141,10.082596031746032,10.102,10.089
2026-02-04 13:51:00,10.1,10.11,10.1,10.1,10.089880952380952,10.083353968253968,10.105999999999998,10.092
2026-02-04 13:52:00,10.11,10.11,10.1,10.1,10.091468253968255,10.084386507936507,10.106,10.094999999999999
2026-02-04 13:53:00,10.11,10.11,10.1,10.11,10.093460317460316,10.085647619047617,10.106,10.097999999999999
2026-02-04 13:54:00,10.1,10.11,10.1,10.1,10.094714285714286,10.08706111111111,10.104,10.1
2026-02-04 13:55:00,10.1,10.11,10.1,10.11,10.09635714285714,10.088645238095237,10.104,10.103
2026-02-04 13:56:00,10.1,10.11,10.1,10.1,10.097412698412697,10.0903373015873,10.104,10.105
2026-02-04 13:57:00,10.1,10.11,10.1,10.1,10.098380952380952,10.092001587301587,10.104,10.104999999999999
2026-02-04 13:58:00,10.1,10.11,10.1,10.1,10.099261904761903,10.093555555555554,10.102,10.104
2026-02-04 13:59:00,10.1,10.11,10.1,10.11,10.100547619047617,10.094984126984127,10.104,10.104
2026-02-04 14:00:00,10.11,10.11,10.1,10.1,10.101388888888888,10.096287301587301,10.101999999999999,10.102999999999998
2026-02-04 14:01:00,10.11,10.12,10.1,10.12,10.103198412698415,10.097619047619048,10.106,10.105
2026-02-04 14:02:00,10.12,10.12,10.11,10.11,10.104650793650793,10.098937301587302,10.108,10.106
2026-02-04 14:03:00,10.12,10.13,10.11,10.13,10.107015873015873,10.100292857142858,10.113999999999999,10.108
